year,title,published_at,updated_at,category,nominee,artist,workers,img,winner
1976,19th Annual GRAMMY Awards  (1976),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Chamber Music Performance,The Art Of Courtly Love,,"David Munrow, artist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BMunrow/David%2520Munrow_1_1_1581559578.jpg?itok=tMz9gg9V,True
1976,19th Annual GRAMMY Awards  (1976),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Classical Performance, Instrumental Soloist Or Soloists (With Orchestra)",Beethoven: The Five Piano Concertos,,"Artur Rubinstein, artist (London Philharmonic Orchestra)",,True
1976,19th Annual GRAMMY Awards  (1976),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Classical Performance, Instrumental Soloist Or Soloists (Without Orchestra)",Horowitz Concerts 1975/76,,"Vladimir Horowitz, artist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Vladimir%2BHorowitz/Vladimir%2520Horowitz_1_1_1597176026.jpg?itok=QiT9d29e,True
1976,19th Annual GRAMMY Awards  (1976),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Classical Vocal Soloist Performance,Herbert: Music Of Victor Herbert,,,,True
1976,19th Annual GRAMMY Awards  (1976),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Engineered Recording, Classical",Gershwin: Rhapsody In Blue,,"Milton Cherin, Edward (Bud) T. Graham & Ray Moore, engineers (George Gershwin 1925 Piano Roll; Michael Tilson Thomas cond. Columbia Jazz Band)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Record Of The Year,Love Will Keep Us Together,Captain & Tennille,"Daryl Dragon, producer",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Album Of The Year,Still Crazy After All These Years,Paul Simon,"Phil Ramone & Paul Simon, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Paul%2BSimon/Paul%2520Simon_1_1_1578385319.jpg?itok=H2xb3gsd,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Song Of The Year,Send In The Clowns,,"Stephen Sondheim, songwriter (Judy Collins)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best New Artist Of The Year,Natalie Cole,,,,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Instrumental Arrangement,The Rockford Files,,"Pete Clarence Carpenter & Mike Post, arrangers (Mike Post)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Arrangement Accompanying Vocalist(s),Misty,,"Ray Stevens, arranger (Ray Stevens)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ray%2BStevens/Ray%2520Stevens_1_1_1581552303.jpg?itok=QDM889F3,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Engineered Recording - Non-Classical,Between The Lines,,"Larry Alexander, Brooks Arthur & Russ Payne, engineers (Janis Ian)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Larry%2BAlexander/Larry%2520Alexander_1_1_1581630309.jpg?itok=ZgGVYeRF,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Package,Honey,,"Jim Ladwig, art director (Ohio Players)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Notes,Blood On The Tracks,,"Pete Hamill, album notes writer (Bob Dylan)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Album Notes, Classical",Footlifters,,"Gunther Schuller, album notes writer (Gunther Schuller)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Producer Of The Year,Arif Mardin,,,,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Jazz Performance By A Soloist,Oscar Peterson And Dizzy Gillespie,,"Dizzy Gillespie, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dizzy%2BGillespie/Dizzy%2520Gillespie_1_1_1592919057.jpg?itok=cE9ZhAu-,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Jazz Performance By A Group,No Mystery,Chick Corea & Return To Forever,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chick%2BCorea/Chick%2520Corea_1_1_1578385141.jpg?itok=gpVAWwCc,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Jazz Performance By A Big Band,Images,Michel Legrand & Phil Woods,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Phil%2BWoods/Phil%2520Woods_1_1_1581559751.jpg?itok=a7JVwQVu,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Pop Vocal Performance, Female",At Seventeen,Janis Ian,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Janis%2BIan/Janis%2520Ian_1_1_1578385122.jpg?itok=xZjXctgV,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Pop Vocal Performance, Male",Still Crazy After All These Years,Paul Simon,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Paul%2BSimon/Paul%2520Simon_1_1_1578385319.jpg?itok=H2xb3gsd,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Pop Vocal Performance By A Duo, Group Or Chorus",Lyin' Eyes,Eagles,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eagles/Eagles_1_1_1581552244.jpg?itok=0GyT6tV3,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Pop Instrumental Performance,The Hustle,Van McCoy,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Van%2BMcCoy/Van%2520McCoy_1_1_1597165905.jpg?itok=W5WzEyn8,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best R&B Vocal Performance, Female",This Will Be,Natalie Cole,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Natalie%2BCole/Natalie%2520Cole_1_1_1591112950.jpg?itok=A9t_I3Ba,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best R&B Vocal Performance, Male",Living For The City,Ray Charles,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/ray_charles_spotlight_107293349.png?itok=57kc2vwB,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best R&B Vocal Performance By A Duo, Group Or Chorus",Shining Star,"Earth, Wind & Fire",,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Earth%252C%2BWind%2B%2526%2BFire/Earth%252C%2520Wind%2520%2526%2520Fire_1_1_1578384907.jpg?itok=v5EmyLDc,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best R&B Instrumental Performance,"Fly, Robin, Fly",Silver Convention,,,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Rhythm & Blues Song,Where Is The Love,,"Harry Wayne Casey, Willie Clarke, Richard Finch & Betty Wright, songwriters (Betty Wright)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Betty%2BWright/Betty%2520Wright_1_1_1575360287.jpg?itok=1OkUONwX,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Soul Gospel Performance,Take Me Back,Andrae Crouch & The Disciples,,,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Country Vocal Performance, Female",I Can't Help It (If I'm Still In Love With You),Linda Ronstadt,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/lindaronstadt-spotlight-89212366.png?itok=DO_KCk0i,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Country Vocal Performance, Male",Blue Eyes Crying In The Rain,Willie Nelson,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Vocal Performance By A Duo Or Group,Lover Please,Kris Kristofferson & Rita Coolidge,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kris%2BKristofferson/Kris%2520Kristofferson_1_1_1599567520Muzooka.jpg?itok=Tq5Gb2GO,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Instrumental Performance,The Entertainer,Chet Atkins,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chet%2BAtkins/Chet%2520Atkins_1_1_1597170990.jpg?itok=LsD8ActA,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Song,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,,"Larry Butler & Chips Moman, songwriters (B.J. Thomas)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chips%2BMoman/Chips%2520Moman_1_1_1597163513.jpg?itok=g92ndqfT,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Inspirational Performance,"Jesus, We Just Want To Thank You",The Bill Gaither Trio,,,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Gospel Performance (Other Than Soul Gospel),No Shortage,The Imperials,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_19.png?itok=2fncqXxp,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Ethnic Or Traditional Recording,The Muddy Waters Woodstock Album,Muddy Waters,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Muddy%2BWaters/Muddy%2520Waters_1_1_1581565499.jpg?itok=HtSZROdq,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Latin Recording,Sun Of Latin Music,Eddie Palmieri,,,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Recording For Children,The Little Prince,Richard Burton,,,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Comedy Recording,Is It Something I Said?,Richard Pryor,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Richard%2BPryor/Richard%2520Pryor_1_1_1581555156.jpg?itok=695RqheM,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Spoken Word Recording,Give 'Em Hell Harry,James Whitmore,,,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Instrumental Composition,Images,,"Michel Legrand, composer (Michel Legrand & Phil Woods)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Album Of Best Original Score Written For A Motion Picture Or A Television Special,Jaws,,"John Williams, composer (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Cast Show Album,The Wiz,,"Charlie Smalls, composer; Jerry Wexler, producer (Stephanie Mills, Dee Dee Bridgewater)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Album Of The Year, Classical",Beethoven: Symphonies (9) Complete,,"Georg Solti, artist; Raymond Minshull, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Classical Performance - Orchestra,Ravel: Daphnis Et Chloe (Complete Ballet),,(New York Philharmonic),,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Opera Recording,Mozart: Cosi Fan Tutte,,"Colin Davis; Erik Smith, producer (Royal Opera House Orchestra - Covent Garden)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Choral Performance, Classical (Other Than Opera)",Orff: Carmina Burana,,(Cleveland Boys Choir; Cleveland Orchestra Chorus),,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Chamber Music Performance,"Schubert: Trios Nos. 1 In B Flat, Op. 99 And 2 In E Flat, Op. 100 (Piano Trios)",,"Pierre Fournier, Artur Rubinstein & Henryk Szeryng, artists",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Henryk%2BSzeryng/Henryk%2520Szeryng_1_1_1597165049.jpg?itok=j8Ljx6qk,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),Ravel: Concerto For Left Hand And Concerto For Piano In G/Faure: Fantaisie For Piano And Orchestra,,"Alicia De Larrocha, artist (London Philharmonic)",,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Classical Performance Instrumental Soloist Or Soloists (Without Orchestra),Bach: Sonatas And Partitas For Violin Unaccompanied,,"Nathan Milstein, artist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Nathan%2BMilstein/Nathan%2520Milstein_1_1_1597163874.jpg?itok=DIw0j6I4,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Classical Vocal Soloist Performance,Mahler: Kindertotenlieder,,(Israel Philharmonic Orchestra),,True
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Engineered Recording, Classical",Ravel: Daphnis Et Chloe (Complete Ballet),,"Milton Cherin, Edward (Bud) T. Graham & Ray Moore, engineers (Pierre Boulez, conductor)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Record Of The Year,I Honestly Love You,Olivia Newton-John,"John Farrar, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Olivia%2BNewton-John/Olivia%2520Newton-John_1_1_1575370845.jpg?itok=SO4aU4ch,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Album Of The Year,Fulfillingness' First Finale,Stevie Wonder,"Stevie Wonder, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Song Of The Year,The Way We Were,,"Alan Bergman, Marilyn Bergman & Marvin Hamlisch, songwriters (Barbra Streisand)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best New Artist Of The Year,Marvin Hamlisch,,,,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Instrumental Arrangement,Threshold,,"Pat Williams, arranger (Pat Williams)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Arrangement Accompanying Vocalists,Down To You,,"Joni Mitchell & Tom Scott, arrangers (Joni Mitchell)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Joni%2BMitchell/Joni%2520Mitchell_1_1_1596100199.jpg?itok=z3JTTtqh,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Engineered Recording - Non-Classical,Band On The Run,,"Geoff E. Emerick, engineer (Paul McCartney & Wings)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Album Package,Come And Gone,,"Ed Thrasher & Christopher Whorf, art directors (Mason Proffit)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Album Notes,For The Last Time,,"Charles R. Townsend, album notes writer (Bob Wills & His Texas Playboys)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Album Notes,The Hawk Flies,,"Dan Morgenstern, album notes writer (Coleman Hawkins)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Album Notes - Classical,Korngold: The Classic Erich Wolfgang Korngold,,"Rory Guy, album notes writer (Hoelscher/Mattes)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Producer Of The Year,Thom Bell,,,,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Jazz Performance By A Soloist,First Recordings!,,"Charlie Parker, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Charlie%2BParker/Charlie%2520Parker_1_1_1575370263.jpg?itok=6cuctHhT,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Jazz Performance By A Group,The Trio,"Joe Pass, Oscar Peterson & Niels Pedersen",,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Oscar%2BPeterson/Oscar%2520Peterson_1_1_1592209419.jpg?itok=dV8s6dYI,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Jazz Performance By A Big Band,Thundering Herd,Woody Herman,,,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Pop Vocal Performance, Female",I Honestly Love You,Olivia Newton-John,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Olivia%2BNewton-John/Olivia%2520Newton-John_1_1_1575370845.jpg?itok=SO4aU4ch,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Pop Vocal Performance, Male",Fulfillingness' First Finale,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Pop Vocal Performance By A Duo, Group Or Chorus",Band On The Run,Paul McCartney & Wings,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Paul%2BMcCartney/Paul%2520McCartney_1_1_1591112977.jpg?itok=E0dSZgtJ,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Pop Instrumental Performance,The Entertainer,Marvin Hamlisch,,,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best R&B Vocal Performance, Female",Ain't Nothing Like The Real Thing,Aretha Franklin,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Aretha%2BFranklin/Aretha%2520Franklin_1_1_1591112963.jpg?itok=w4h0Oc8A,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best R&B Vocal Performance, Male",Boogie On Reggae Woman,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best R&B Vocal Performance By A Duo, Group Or Chorus",Tell Me Something Good,Rufus,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rufus/Rufus_1_1_1596790798.jpg?itok=FDAkq2Au,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best R&B Instrumental Performance,The Sound Of Philadelphia,MFSB,,,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Rhythm & Blues Song,Living For The City,,"Stevie Wonder, songwriter (Stevie Wonder)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Soul Gospel Performance,In The Ghetto,James Cleveland & The Southern California Community Choir,,,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Country Vocal Performance, Female",Love Song,Anne Murray,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anne%2BMurray/Anne%2520Murray_1_1_1581558822.jpg?itok=dBGIF4ua,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Country Vocal Performance, Male",Please Don't Tell Me How The Story Ends,Ronnie Milsap,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ronnie%2BMilsap/Ronnie%2520Milsap_1_1_1596797352.jpg?itok=57PvBMaN,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Country Vocal Performance By A Duo Or Group,Fairytale,The Pointer Sisters,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pointer%2BSisters/Pointer%2520Sisters_1_1_1581553578.jpg?itok=e1wr3-UF,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Country Instrumental Performance,The Atkins-Travis Traveling Show,Chet Atkins & Merle Travis,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chet%2BAtkins/Chet%2520Atkins_1_1_1597170990.jpg?itok=LsD8ActA,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Country Song,A Very Special Love Song,,"Billy Sherrill & Norris Wilson, songwriters (Charlie Rich)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Inspirational Performance (Non-Classical),How Great Thou Art,Elvis Presley,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Elvis%2BPresley/ELVIS%2520PRESLEY_1_1_1591112954.jpg?itok=FMXMJvAW,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Gospel Performance (Other Than Soul Gospel),The Baptism Of Jesse Taylor,The Oak Ridge Boys,,,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Ethnic Or Traditional Recording,Two Days In November,Merle Watson & Doc Watson,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Doc%2BWatson/Doc%2520Watson_1_1_1581561835.jpg?itok=7xnqBiAY,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Recording For Children,Winnie The Pooh And Tigger Too,"Sterling Holloway, Sebastian Cabot & Paul Winchell",,,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Comedy Recording,That Nigger's Crazy,Richard Pryor,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Richard%2BPryor/Richard%2520Pryor_1_1_1581555156.jpg?itok=695RqheM,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Spoken Word Recording,Good Evening,Dudley Moore & Peter Cook,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dudley%2BMoore/Dudley%2520Moore_1_1_1581630915.jpg?itok=R_YdDr_t,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Instrumental Composition,Tubular Bells - Theme From The Exorcist,,"Mike Oldfield, composer (Mike Oldfield)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mike%2BOldfield/Mike%2520Oldfield_1_1_1575370065.jpg?itok=3T_DkRO2,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Album Of Best Original Score Written For A Motion Picture Or A Television Special,The Way We Were,,"Alan Bergman, Marilyn Bergman & Marvin Hamlisch, composers (Barbra Streisand)",,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Score From The Original Cast Show Album,Raisin,,"Robert Brittan & Judd Woldin, composers; Thomas Z. Shepard, producer (Virginia Capers, Joe Morton, Ernestine Jackson, Robert Jackson, Deborah Allen, Helen Martin)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Judd%2BWoldin/Judd%2520Woldin_1_1_1581562921.jpg?itok=DyRGB_nm,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Album Of The Year, Classical",Berlioz: Symphonie Fantastique,,"Georg Solti, artist; David Harvey, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2,True
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Classical Performance - Orchestra,Berlioz: Symphonie Fantastique,,(Chicago Symphony Orchestra),,True
